#Exudyn implicit second order time integration solver solution file
#simulation started=2025-11-01,19:36:25
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations, AE coordinates
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [14,0,14,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [14,14,14,0,0,14,0]
#total columns exported  (excl. time) = 56
#number of time steps (planned) = 400
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0.13,0,3.555832052e-05,0,0,0,0,0,0,0.02503555832,0,-0.05234386926,0,0.3192927464,0,0,-0.02506260493,0,0,0,0,0,0,-0.02506260493,0,-0.7982318659,0,2.369140327,0,0,500.2565463,0,0,0,0,0,0,-499.7434537,0,-5.922850817,0,-1.995579665,0,0,-2.568627089e-16,0,0,0,0,0,0,0,4809.910434,0,0,0,0
0.14,0,-0.0002028487563,0,0,0,0,0,0,0.02479715124,0,-0.06062103715,0,0.342880685,0,0,-0.02261881043,0,0,0,0,0,0,-0.02261881043,0,-0.8572017126,0,2.348447407,0,0,-499.7677874,0,0,0,0,0,0,500.2322126,0,-5.871118518,0,-2.143004281,0,0,-2.546191781e-16,0,0,0,0,0,0,0,-5007.327713,0,0,0,0
0.15,0,-0.0004179984744,0,0,0,0,0,0,0.02458200153,0,-0.06948522518,0,0.3662543567,0,0,-0.02041113319,0,0,0,0,0,0,-0.02041113319,0,-0.9156358919,0,2.326286937,0,0,500.2093228,0,0,0,0,0,0,-499.7906772,0,-5.815717343,0,-2.28908973,0,0,-2.522165351e-16,0,0,0,0,0,0,0,4810.37405,0,0,0,0
0.16,0,-0.0006121523906,0,0,0,0,0,0,0.02438784761,0,-0.07893089408,0,0.3893991553,0,0,-0.01841965005,0,0,0,0,0,0,-0.01841965005,0,-0.9734978881,0,2.302672765,0,0,-499.8110262,0,0,0,0,0,0,500.1889738,0,-5.756681912,0,-2.43374472,0,0,2.496562814e-16,0,0,0,0,0,0,0,-5006.903217,0,0,0,0
0.17,0,-0.0007873618218,0,0,0,0,0,0,0.02421263818,0,-0.08895214123,0,0.4123006173,0,0,-0.01662223619,0,0,0,0,0,0,-0.01662223619,0,-1.030751543,0,2.277619647,0,0,500.170509,0,0,0,0,0,0,-499.829491,0,-5.694049117,0,-2.576878858,0,0,-4.938800339e-16,0,0,0,0,0,0,0,4810.755104,0,0,0,0
0.18,0,-0.0009454744752,0,0,0,0,0,0,0.02405452552,0,-0.09954270435,0,0.4349444317,0,0,-0.0150002945,0,0,0,0,0,0,-0.0150002945,0,-1.087361079,0,2.251143239,0,0,-499.8461206,0,0,0,0,0,0,500.1538794,0,-5.627858098,0,-2.718402698,0,0,0,0,0,0,0,0,0,0,-5006.558678,0,0,0,0
0.19,0,-0.001088158901,0,0,0,0,0,0,0.0239118411,0,-0.1106959653,0,0.4573164484,0,0,-0.0135365906,0,0,0,0,0,0,-0.0135365906,0,-1.143291121,0,2.223260087,0,0,500.1388614,0,0,0,0,0,0,-499.8611386,0,-5.558150217,0,-2.858227802,0,0,4.820926832e-16,0,0,0,0,0,0,0,4811.065803,0,0,0,0
0.2,0,-0.001216920459,0,0,0,0,0,0,0.02378307954,0,-0.1224049545,0,0.4794026869,0,0,-0.01221572103,0,0,0,0,0,0,-0.01221572103,0,-1.198506717,0,2.193987614,0,0,-499.8746875,0,0,0,0,0,0,500.1253125,0,-5.484969034,0,-2.996266793,0,0,0,0,0,0,0,0,0,0,-5006.278224,0,0,0,0
0.21,0,-0.001333117744,0,0,0,0,0,0,0.02366688226,0,-0.1346623549,0,0.5011893455,0,0,-0.01102373608,0,0,0,0,0,0,-0.01102373608,0,-1.252973364,0,2.163344113,0,0,500.1130845,0,0,0,0,0,0,-499.8869155,0,-5.408360282,0,-3.132433409,0,0,4.691004774e-16,0,0,0,0,0,0,0,4811.318867,0,0,0,0
0.22,0,-0.001437976742,0,0,0,0,0,0,0.02356202326,0,-0.1474605069,0,0.5226628097,0,0,-0.009948063494,0,0,0,0,0,0,-0.009948063494,0,-1.306657024,0,2.131348733,0,0,-499.89795,0,0,0,0,0,0,500.10205,0,-5.328371832,0,-3.266642561,0,0,-4.621625853e-16,0,0,0,0,0,0,0,-5006.049845,0,0,0,0
